date,avg_temp,avg_humidity,total_rainfall,avg_pressure,risk
2015-12-24,20.5,66.70833333333333,0.0,1016.0833333333334,0
2015-12-25,20.583333333333332,70.125,0.0,1016.0416666666666,0
2015-12-26,20.333333333333332,73.91666666666667,0.0,1016.5416666666666,0
2015-12-27,19.833333333333332,80.33333333333333,0.0,1017.9166666666666,0
2015-12-28,20.791666666666668,66.66666666666667,0.0,1017.7916666666666,0
2015-12-29,20.208333333333332,69.83333333333333,0.30000000000000004,1013.2916666666666,0
2015-12-30,20.125,60.458333333333336,0.0,1016.3333333333334,0
2015-12-31,19.666666666666668,60.25,0.0,1017.0833333333334,0
2016-01-01,19.333333333333332,65.04166666666667,0.0,1018.6666666666666,0
2016-01-02,19.625,54.083333333333336,0.0,1018.9166666666666,0
2016-01-03,20.041666666666668,54.125,0.0,1017.25,0
2016-01-04,21.25,66.29166666666667,0.30000000000000004,1013.7916666666666,0
2016-01-05,21.375,51.041666666666664,0.0,1015.7916666666666,0
2016-01-06,20.708333333333332,65.29166666666667,0.0,1016.2916666666666,0
2016-01-07,20.541666666666668,65.75,0.0,1017.125,0
2016-01-08,20.166666666666668,62.291666666666664,0.0,1017.125,0
2016-01-09,20.166666666666668,50.208333333333336,0.0,1015.5,0
2016-01-10,19.958333333333332,53.833333333333336,0.0,1016.2083333333334,0
2016-01-11,20.0,50.333333333333336,0.0,1016.3333333333334,0
2016-01-12,20.333333333333332,52.666666666666664,0.0,1014.7083333333334,0
2016-01-13,20.25,52.458333333333336,0.0,1014.3333333333334,0
2016-01-14,20.375,52.875,0.0,1013.9166666666666,0
2016-01-15,20.333333333333332,61.166666666666664,0.0,1013.4166666666666,0
2016-01-16,21.75,57.708333333333336,0.0,1012.8333333333334,0
2016-01-17,21.5,58.375,0.0,1012.2916666666666,0
2016-01-18,21.666666666666668,63.375,1.0,1012.0833333333334,0
2016-01-19,20.833333333333332,74.08333333333333,0.5,1012.5,0
2016-01-20,21.541666666666668,81.75,4.2,1013.9166666666666,1
2016-01-21,22.458333333333332,73.5,0.9,1014.1666666666666,0
